itemid,category,imagefile
1098,445727,725bfa1a03f7
1099,445727,435fb1eb761b
1100,445727,77349a060436
1101,445727,55b0c43f7ce2
1102,445727,30b83f20b850
1103,445727,cbbac1d5f1d3
1104,445727,ee89a3af6abf
1105,445727,426b1fb20fab
1106,445727,4d72dc376562
1107,445727,28dc39d48762
1108,445727,73c4f31947be
1109,445727,7e81c0d4a41f
1110,445727,1522c45c072f
1111,445727,9232921a7798
1112,445727,37ff6f28af2d
1113,445727,1489f8291648
1114,445727,89b96440e3b8
1115,445727,b79a628bdf96
1116,445727,aa1270cde338
1117,445727,134862501886
1118,445727,551336852811
1119,445727,a23c5395e0e9
1121,445727,58e1e1332826
1122,445727,a0259623abf2
1123,445727,7a5030a7e870
1124,445727,1f35c0bc3b25
1125,445727,50606415b2c8
1126,445727,df9595aa2fbc
1127,445727,655517081094
1128,445727,29e5c34edf4a
1129,445727,4b3cb01e8076
1130,445727,da5406a1f794
1131,445727,52051f373b1f
1132,445727,f51dd3c8ce02
1133,445727,28d0f96348f7
1134,445727,3210496d5b43
1135,445727,ef792a72501e
1136,445727,943476907690
1137,445727,b22e4437b95d
1138,445727,b7d7cbd2a8e9
1140,445727,b256ecb58e7f
1141,445727,72c8ee9e88ad
1142,445727,2651bca3dffb
1143,445727,69eefb6bb396
1145,445727,05a0625da768
1146,445727,6141e2cb7d3c
1147,445727,cf8e0627d767
1148,445727,ee2c01c27850
1149,445727,edf55c41670a
1150,445727,f4810bcda0ed
1151,445727,97b605302f63
1153,445727,b93febcf604f
1154,445727,c518f1ef26e7
1155,445727,2ee99fd03be9
1160,445727,20bc53118590
1161,445727,e2d5b3146f47
1162,445727,fbf3b2b03483
1163,445727,017e2a45bfac
1164,445727,ecb98425b6fa
1165,445727,98cbeb5a2d7a
1166,445727,427908450088
1167,445727,9b8fe51c5428
1168,445727,b28431d97355
1169,445727,3aceb8dc631a
1170,445727,e6733d3e8928
1171,445727,58540acef98c
1172,445727,e618a7ad5bab
1173,445727,ed498caa2f7a
1174,445727,74e96469b37a
1175,445727,bb91127d51f2
1176,445727,c4b4926fd566
1177,445727,675b94d29ee1
1178,445727,50789ed9901d
1179,445727,e4a87a9c646f
1180,445727,eacf4e6aedae
1181,445727,d129e573c283
1182,445727,36d3e228806a
1183,445727,700340832100
1184,445727,78b98110a4cc
1185,445727,935f0cc8b28b
1186,445727,573674766632
1187,445727,f918a44beffc
1188,445727,3fca9bd32549
1189,445727,b25c90251c8c
1191,445727,79f2ec183ffc
1192,445727,98b0dec30a7d
1193,445727,bb91127d51f2
1194,445727,c3257552d50a
1195,445727,d87b56326b69
1196,445727,711710630066
1197,445727,c504fadab3c4
1198,445727,4b5510192547
1199,445727,0e7cf466ba5f
1200,445727,f3ce15422b6e
1201,445727,99366638fcad
1202,445727,60ed58bf2ae2
1203,445727,952275239544
1204,445727,4b164ff22b7f
1205,445727,4b164ff22b7f
1206,445727,ca5602dfd646
1207,445727,935f0cc8b28b
1208,445727,fd762055ee7b
1209,445727,360315681126
1210,445727,31a10c2ca73c
1211,445727,fc8f61db3186
1212,445727,e60ecf5abf59
1213,445727,3ce363769227
1214,445727,5924ffeab9ec
1215,445727,7902ff56747e
1216,445727,b80991249c89
1218,445727,7995d3746130
1219,445727,11efb3dcb8b9
1220,445727,fbf4b270c12f
1222,445727,087805687742
1223,445727,f514af7ff96f
1224,445727,9b8eb9fd50ff
1225,445727,639658017604
1226,445727,7909f8668b71
1227,445727,c1ca50af435a
1228,445727,87aa982ffa2e
1229,445727,7bebd85d459c
1230,445727,06e6ea6db096
1231,445727,03a9fc1af84a
1232,445727,eaf5fa78d280
1234,445727,039570821103
1235,445727,06c0cf38ed10
1236,445727,fd762055ee7b
1238,445727,d89da7cfd2b5
1239,445727,cb52aaaff8e0
1240,445727,daac63e62f75
1241,445727,7c814d0aae26
1242,445727,b22e4437b95d
1243,445727,27a2f9f85527
1244,445727,a2112b154255
1245,445727,1d92b071a61d
1246,445727,bef009bdb464
1247,445727,2e7194585728
1248,445727,e126925b31c1
1249,445727,980faf7df7ba
1250,445727,fc8f61db3186
1251,445727,2096a8bcf51f
1253,445727,39a4df334863
1256,445727,a6e55657a53b
1257,445727,4d9a80f03dd3
1258,445727,709ab9c50ba8
1259,445727,71c8650608c3
1260,445727,cf8e0627d767
1261,445727,1b927004f6cb
1262,445727,2d8161d9ce0c
1263,445727,578827324231
1264,445727,fb20a4e70998
1265,445727,bec2b1d20565
1267,445727,72c5e39d8b10
1268,445727,452109876581
1269,445727,408481146175
1270,445727,c504fadab3c4
1271,445727,d41beaa4b77a
1272,445727,23014675d793
1274,445727,14a8d444aba8
1276,445727,6347d3b85b57
1277,445727,2caa5da82e13
1278,445727,c61ac840823d
1279,445727,642313433018
1280,445727,70f7f80ec6d1
1281,445727,0dfdae455eb5
1282,445727,22f4df03b864
1285,445727,553f54cb2420
1286,445727,a37a304c575b
1288,445727,fd30acccfa0c
1289,445727,ddfe9f07c808
1290,445727,e83a76b9c019
1291,445727,e76aa21dccf7
1292,445727,6bf911ba77e5
1293,445727,5ad25059cda0
1294,445727,bb91127d51f2
1295,445727,b0a4651ecb56
1296,445727,effeeb0b4cf6
1297,445727,616864524363
1298,445727,8d1ee9504f21
1300,445727,785517259475
1301,445727,c63ac3ba196a
1302,445727,820376906592
1303,445727,27a2f9f85527
1305,445727,ad90989d0f9f
1306,445727,52355ad5dd0f
1307,445727,288ebd77c57b
1308,445727,35f2b09d0a66
1309,445727,76df2e4b00c7
1310,445727,123ec52ab304
1311,445727,daac63e62f75
1312,445727,949614691298
1313,445727,6642b609ef2e
1314,445727,7e5e65f3ab76
1315,445727,1cb300d9bbe9
1316,445727,50e00c41c812
1318,445727,004c95b138a.
1319,445727,39a4df334863
1322,445727,3a0583efd184
1323,445727,8763214622e6
1324,445727,36698cdd7cb4
1325,445727,cf8e0627d767
1326,445727,ac5742410d33
1327,445727,909edc8aa9c7
1329,445727,e6733d3e8928
1331,445727,78c3b28c9adc
1332,445727,1b7b2d9aa764
1333,445727,968ec6a1f4f1
1334,445727,cf64787ff2bd
1335,445727,84cdc822673d
1336,445727,98a88a333e7b
1337,445727,6161920ce435
1338,445727,888fcdea9873
1340,445727,f57b13cb734a
1342,445727,127658640ad8
1344,445727,ee6dea75a3b3
1345,445727,29302cb0c2bd
1346,445727,27a2f9f85527
1348,445727,1b927004f6cb
1349,445727,d3739acffd0e
1350,445727,1aa54b25b6b5
1351,445727,bce52f782643
1352,445727,923a55d3f692
1353,445727,ec68d00d4f02
1354,445727,2fff01736ad8
1355,445727,582668153897
1356,445727,3b38003bfb48
1357,445727,4e4d914f5c97
1358,445727,27a2f9f85527
1359,445727,f8315597dfe6
1360,445727,9341bfd86409
1361,445727,9e8a20dc2df3
1363,445727,bccd91c2b5de
1364,445727,27a2f9f85527
1365,445727,27a2f9f85527
1366,445727,7e2e70eb6059
1367,445727,16480398896d
1368,445727,09758b2dd228
1369,445727,fbf4b270c12f
1370,445727,2f774d4abb6f
1371,445727,96a23281e54b
1373,445727,39a4df334863
1374,445727,bd08a8cbc91b
1375,445727,bb91127d51f2
1376,445727,f8315597dfe6
1378,445727,48c83af1e4a0
1379,445727,ecdc9de3a719
1380,445727,2ac0a53a3c90
1382,445727,b344cf4a45c7
1383,445727,77a00a3b0a1c
1384,445727,819fbfd7cfec
1385,445727,69b7bae46a86
1386,445727,e5a4670aa211
1387,445727,27a2f9f85527
1388,445727,267928702680
1389,445727,a91960eb2252
1390,445727,dca06ef6b887
1391,445727,b8872f70637e
1392,445727,1adfc3168724
1393,445727,8a14043ebc11
1394,445727,73a1e79287d1
1395,445727,6126836c26d5
1397,445727,e50640ac040.
1398,445727,699cae5baaf3
1399,445727,fd30acccfa0c
1400,445727,888551573901
1401,445727,bb34cea0b12e
1402,445727,64e18bc9efb9
1403,445727,27a2f9f85527
1404,445727,61a6d18eb4fd
1405,445727,105441423086
1406,445727,c0dc63de81b7
1407,445727,413e8d18b464
1408,445727,f1c14e090a6a
1409,445727,b5d7b914f61f
1410,445727,12c58cdaeff0
1411,445727,fc8f61db3186
1412,445727,b6ace75c2185
1413,445727,fd30acccfa0c
1414,445727,27a2f9f85527
1416,445727,098309293294
1417,445727,332183074782
1418,445727,50789ed9901d
1419,445727,9da63383b9f3
1420,445727,062c3a6a2921
1421,445727,fbf84c941e35
1422,445727,9de0fe43b1de
1423,445727,7a86502e2ac5
1424,445727,04fa1a3e63b8
1425,445727,b4d205507357
1426,445727,27a2f9f85527
1427,445727,563155897018
1429,445727,fd30acccfa0c
1430,445727,6c68b3663fcd
1431,445727,bb91127d51f2
1433,445727,896746df085b
1434,445727,27a2f9f85527
1435,445727,3884ae80949a
1436,445727,2796727852cc
1437,445727,e695a712f5d0
1438,445727,7f378c502dfb
1439,445727,fc8f61db3186
1440,445727,106e02d35e97
1441,445727,0df0fe873698
1442,445727,27a2f9f85527
1443,445727,704ab1e3c9a8
1445,445727,cb103a17eeff
1446,445727,62e7c7517a65
1447,445727,867dec5a8694
1449,445727,df690aad5762
1450,445727,26c0914bf873
1453,445727,018b26752d2f
1454,445727,43f6da4339e6
1455,445727,10e91f1c150a
1456,445727,4b164ff22b7f
1457,445727,fd30acccfa0c
1459,445727,711700cfa4ce
1460,445727,63b0edb8d60a
1461,445727,f685a69901e2
1462,445727,f1c14e090a6a
1463,445727,b65d3f38d31a
1464,445727,06864f18a395
1466,445727,451d5ce8d728
1467,445727,e1c16780910b
1468,445727,8ca6b982df6b
1469,445727,27a2f9f85527
1470,445727,29e5c34edf4a
1471,445727,27a2f9f85527
1472,445727,de5168ed9646
1473,445727,291597512124
1474,445727,98bbdfea5394
1476,445727,e97f45aeccd6
1477,445727,96a177d6eadc
1478,445727,eeba577222a1
1479,445727,166198933630
1480,445727,310760141715
1481,445727,a82d6630836b
1482,445727,896a08bc1e48
1483,445727,094804810990
1485,445727,9059b8a98abd
1486,445727,6c6f1cb426d8
1487,445727,82bdee2f6b22
1488,445727,72c5e39d8b10
1489,445727,207550303739
1490,445727,498966299b54
1491,445727,2b48b3f890b9
1492,445727,fd30acccfa0c
1494,445727,adf91fdbd1b0
1495,445727,6b739f3528a3
1496,445727,fd30acccfa0c
1497,445727,62e7c7517a65
1498,445727,499354655566
1499,445727,e07880bbe81c
1500,445727,fd30acccfa0c
1501,445727,633899424635
1502,445727,27a2f9f85527
1503,445727,a91960eb2252
1504,445727,62e7c7517a65
1505,445727,923a55d3f692
1506,445727,c1fb3f88e4a7
1507,445727,662528679448
1508,445727,1dceef5012e0
1511,445727,62aa715e2ddc
1512,445727,93814cf258bd
1513,445727,cced3754c150
1514,445727,27a2f9f85527
1515,445727,980faf7df7ba
1516,445727,27a2f9f85527
1517,445727,4340ad77ee15
1518,445727,1c248616b739
1519,445727,5d73c6653d32
1570,445727,540d73489310
1520,445727,552bb0575114
1523,445727,fd30acccfa0c
1524,445727,28360ca68084
1525,445727,cb52aaaff8e0
1526,445727,fd30acccfa0c
1527,445727,bc7822956807
1528,445727,646b3b641db5
1529,445727,72c5e39d8b10
1530,445727,ece62667282d
1531,445727,84d9abcd00ed
1532,445727,63b0edb8d60a
1533,445727,920097380302
1534,445727,ecf7070926fa
1535,445727,fbf4b270c12f
1536,445727,4a80708f67f8
1537,445727,62e7c7517a65
1538,445727,4558bf27897e
1540,445727,1ad635a9d82d
1541,445727,b0e5c11166d4
1542,445727,23956e6aee50
1543,445727,f5de00e91781
1545,445727,4d87535d6b07
1547,445727,8b9321ffcac0
1549,445727,226d188e209e
1550,445727,a89976e601ab
1551,445727,d6bd4be4e8ca
1552,445727,c1e5d70e9c54
1553,445727,683a1e209418
1554,445727,27fca356dabf
1555,445727,a89976e601ab
1556,445727,d6bd4be4e8ca
1557,445727,c1e5d70e9c54
1558,445727,683a1e209418
1559,445727,27fca356dabf
1560,445727,27fca356dabf
1561,445727,8052ba498580
1562,445727,997ed955086c
1563,445727,9d89ce4e7ea4
1564,445727,daa5d9370bbb
1565,445727,271071762228
1566,445727,705318930466
1567,445727,007852702950
1568,445727,069064476975
1569,445727,922697658593
1572,445727,8c27136df1da
1573,445727,4ebb3836fc08
1574,445727,528826578297
1575,445727,9688c3e4a64a
1576,445727,7b574918ecb4
1577,445727,70428f09dd3a
1579,445727,c09885926603
1580,445727,c09885926603
1581,445727,c09885926603
1582,445727,80229c179ae1
1583,445727,c09885926603
1584,445727,c09885926603
1585,445727,c09885926603
1586,445727,80229c179ae1
1587,445727,80229c179ae1
1588,445727,80229c179ae1
1589,445727,c09885926603
1590,445727,c09885926603
1591,445727,80229c179ae1
1593,445727,80229c179ae1
1595,445727,27fca356dabf
1598,445727,80229c179ae1
1599,445727,80229c179ae1
1600,445727,80229c179ae1
1601,445727,80229c179ae1
1602,445727,af889b995a7f
1603,445727,af889b995a7f
1604,445727,80229c179ae1
1606,445727,80229c179ae1
1607,445727,af889b995a7f
1608,445727,af889b995a7f
1609,445727,8052ba498580
1610,445727,997ed955086c
1611,445727,9d89ce4e7ea4
1612,445727,daa5d9370bbb
1613,445727,271071762228
1614,445727,705318930466
1615,445727,007852702950
1617,445727,922697658593
1618,445727,540d73489310
1619,445727,27225cb7c3a4
1620,445727,8c27136df1da
1621,445727,4ebb3836fc08
1622,445727,528826578297
1623,445727,9688c3e4a64a
1624,445727,7b574918ecb4
1625,445727,70428f09dd3a
1626,445727,61690f719715
1627,445727,c09885926603
1628,445727,c09885926603
1629,445727,c09885926603
1630,445727,80229c179ae1
1631,445727,c09885926603
1632,445727,c09885926603
1633,445727,c09885926603
1634,445727,80229c179ae1
1635,445727,80229c179ae1
1636,445727,80229c179ae1
1637,445727,c09885926603
1638,445727,c09885926603
1639,445727,80229c179ae1
1640,445727,80229c179ae1
1641,445727,80229c179ae1
1642,445727,683a1e209418
1643,445727,27fca356dabf
1644,445727,27fca356dabf
1645,445727,80229c179ae1
1646,445727,80229c179ae1
1648,445727,80229c179ae1
1649,445727,80229c179ae1
1651,445727,af889b995a7f
1652,445727,80229c179ae1
1653,445727,af889b995a7f
1654,445727,80229c179ae1
1655,445727,af889b995a7f
1657,445727,8052ba498580
1658,445727,997ed955086c
1659,445727,9d89ce4e7ea4
1660,445727,daa5d9370bbb
1662,445727,705318930466
1663,445727,007852702950
1664,445727,069064476975
1665,445727,922697658593
1666,445727,540d73489310
1667,445727,27225cb7c3a4
1668,445727,8c27136df1da
1669,445727,4ebb3836fc08
1670,445727,528826578297
1671,445727,9688c3e4a64a
1672,445727,7b574918ecb4
1673,445727,70428f09dd3a
1674,445727,61690f719715
1675,445727,c09885926603
1676,445727,c09885926603
1677,445727,c09885926603
1678,445727,80229c179ae1
1679,445727,c09885926603
1680,445727,c09885926603
1681,445727,c09885926603
1682,445727,80229c179ae1
1683,445727,80229c179ae1
1684,445727,80229c179ae1
1685,445727,c09885926603
1686,445727,c09885926603
1687,445727,80229c179ae1
1688,445727,80229c179ae1
1689,445727,80229c179ae1
1690,445727,683a1e209418
1691,445727,d65f43cf242a
1692,445727,27fca356dabf
1693,445727,27fca356dabf
1694,445727,80229c179ae1
1696,445727,80229c179ae1
1697,445727,80229c179ae1
1698,445727,80229c179ae1
1699,445727,af889b995a7f
1700,445727,af889b995a7f
1701,445727,80229c179ae1
1702,445727,af889b995a7f
1703,445727,80229c179ae1
1704,445727,af889b995a7f
1705,445727,af889b995a7f
1706,445727,8052ba498580
1707,445727,997ed955086c
1708,445727,9d89ce4e7ea4
1709,445727,daa5d9370bbb
1710,445727,271071762228
1711,445727,705318930466
1712,445727,007852702950
1713,445727,069064476975
1714,445727,922697658593
1715,445727,540d73489310
1716,445727,27225cb7c3a4
1717,445727,8c27136df1da
1719,445727,528826578297
1720,445727,9688c3e4a64a
1721,445727,7b574918ecb4
1722,445727,70428f09dd3a
1723,445727,61690f719715
1724,445728,981c2b4e87b5
1725,445728,341077000388
1726,445728,584262572467
1727,445728,62b353bde49e
1728,445728,27d83d922bb0
1729,445728,28ea55772c0d
1730,445728,d08243d257b3
1731,445728,eb8e1c3fdb2c
1732,445728,bf0f51c84f14
1733,445728,972556327702
1735,445728,32a7fab7f38d
1736,445728,dc3e2547cf86
1737,445728,281424399725
1738,445728,5a497a6e16d6
1739,445728,163852414673
1740,445728,192549bafaa0
1741,445728,ff1cd3f8ca09
1742,445728,e43fe0c0edbe
1743,445728,928437464809
1745,445728,6d8b08d92c66
1746,445728,472959554950
1747,445728,43f373924f8a
1748,445728,711357068457
1749,445728,69458cd46db1
1750,445728,916571205241
1751,445728,2d26972ca93c
1753,445728,4c08777e006e
1754,445728,686649985169
1755,445728,e3b634442359
1756,445728,5268af03e392
1757,445728,634634816302
1758,445728,86e5d563bca7
1759,445728,1de68900bf82
1760,445728,3059d0a14138
1761,445728,1dd4037b9c50
1762,445728,952e02d0a229
1763,445728,d1ffeff87ca0
1764,445728,e299acc7620b
1765,445728,bfc73bd65e01
1766,445728,2ce06d5ab668
1767,445728,8b0b6784584c
1768,445728,486778629361
1769,445728,3e12d150333c
1770,445728,4a17755c4ce4
1772,445728,78b3e0893395
1773,445728,8c76cbee96a1
1774,445728,904e13480f04
1775,445728,968653741305
1776,445728,7376672ea3e2
1778,445728,e84844b8b69c
1779,445728,717447248788
1780,445728,884478894753
1781,445728,588dd50cd605
1782,445728,939a0fd9947a
1783,445728,d72eb180f6c6
1785,445728,c86d6ffcf015
1786,445728,550937acc837
1787,445728,836822888868
1790,445728,8c53b2c6b735
1791,445728,f8650d1fb73f
1792,445728,074260759427
1793,445728,71c89b7bbc4e
1794,445728,076918b92c7b
1795,445728,41c4b7164589
1796,445728,89807e3b6f25
1798,445728,9284e23c580d
1799,445728,262703593674
1800,445728,29a93d4ce527
1801,445728,9972d39ea3a2
1802,445728,3ae60b4563c3
1803,445728,4a7ae769ed5a
1804,445728,463157217600
1805,445728,358464919939
1806,445728,2a271f025611
1807,445728,7ff8a997b5ff
1808,445728,8e71585c8b6d
1809,445728,60b64eafa6fa
1812,445728,6f3c608fa333
1813,445728,b5fad0522a4c
1814,445728,388d017a606c
1816,445728,511026ce14ed
1818,445728,5984526dc8e7
1819,445728,b3d3da717786
1820,445728,8db745e1b553
1822,445728,210425616511
1824,445728,e4cef240a6df
1825,445728,f1e4e846dc87
1826,445728,7c2cd786f2fe
1827,445728,27508c82d54d
1828,445728,118e879b5e09
1829,445728,31525b00a9d2
1830,445728,38572f0d6b54
1832,445728,708775071372
1833,445728,d373931dc587
1834,445728,30eeb6aa7a73
1835,445728,181034be3a61
1836,445728,647519158192
1838,445728,cf07ac99199b
1840,445728,27508c82d54d
1841,445728,765439369171
1842,445728,092474406634
1843,445728,58f4fe7b758c
1844,445728,816ed821de6e
1845,445728,096ffd8f4082
1846,445728,063cca7fc9ff
1847,445728,1eb98994a9c.
1848,445728,626dd005290f
1849,445728,2ed0eaae4d28
1850,445728,26e2634e62e1
1851,445728,582b8f494727
1852,445728,9d95ba46316b
1854,445728,c5e4881d500c
1855,445728,320146258162
1856,445728,93b95cb4586f
1857,445728,628b56a36560
1858,445728,21773ba3638d
1859,445728,8420be992901
1860,445728,398bbf4479de
1861,445728,aa3192af7cb6
1862,445728,187574846794
1863,445728,b9e6f0447bda
1864,445728,bd7384dc30e2
1865,445728,216c8d772eda
1866,445728,9358392a7234
1868,445728,f90e469509e3
1869,445728,7a6bd12791f.
1870,445728,9a79f0dc7119
1871,445728,8e149806376c
1872,445728,f7ae66d789b2
1873,445728,e0add7f524b4
1874,445728,0c1726b66713
1875,445728,9309afec2eda
1876,445728,846a80b74f52
1877,445728,1e17b25737b5
1878,445728,047176766235
1879,445728,8f3c85585eff
1880,445728,fab36da55d6a
1881,445728,a1a0c432e0d.
1883,445728,90a278c59eb8
1884,445728,5724b8de13d9
1885,445728,570a7c4e99dd
1886,445728,53b08676e96a
1887,445728,88e63633d09b
1888,445728,b0aba636b550
1889,445728,f0927d842385
1890,445728,691cb42da84.
1891,445728,1e7aa1d1829e
1892,445728,07c28f715a8a
1893,445728,479096438ed8
1895,445728,801c3fc11f5e
1896,445728,f5cae1dd289.
1897,445728,927123654934
1898,445728,c33c6b30bfa2
1900,445728,052470bd3234
1901,445728,52e9c8598508
1902,445728,0d5e637f3ce0
1903,445728,02acd3cdd685
1904,445728,cf4ba50f195.
1905,445728,36062d374e41
1906,445728,de9d71064fb3
1907,445728,746dd1295afe
1908,445728,511026ce14ed
1909,445728,9dc74cd0bdf9
1910,445728,36d0c61d2bdf
1911,445728,969af560c03f
1912,445728,85fbfa35ad8c
1914,445728,fe5b2fc41531
1915,445728,db5cbbcfa94c
1917,445728,ecd8ebb70376
1918,445728,f36b6e6ad70e
1919,445728,37034203aa2.
1921,445728,ecb38fd547dc
1923,445728,f535ceb9dcc1
1924,445728,60b64eafa6fa
1925,445728,cc9af8905ca5
1926,445728,e107da086a15
1927,445728,90ce078159a1
1928,445728,406324470429
1930,445728,60039e52a336
1931,445728,657ce15684c5
1932,445728,08785e2f8784
1933,445728,e3b634442359
1934,445728,99880c19b498
1936,445728,766835721604
1938,445728,8bd7c6c67605
1939,445728,f685371bf81.
1940,445728,cbadbf9536f6
1941,445728,2b35515edddc
1943,445728,48c7ad27a2bf
1944,445728,a18a3694757e
1946,445728,93a9d76f1b7b
1947,445728,5eebda238e46
1948,445728,46d81479dcca
1949,445728,9871af693065
1950,445728,271828919583
1951,445728,0ea8578b974f
1952,445728,5b82aa8f61d4
1953,445728,7b9f51f59cc5
1954,445728,437e05cc1d4e
1955,445728,c47ac7f8605a
1956,445728,d39555e0a6d2
1958,445728,2796727852cc
1959,445728,ae834f1f523b
1962,445728,31d3915e95a8
1963,445728,53b9a88866d2
1966,445728,90dd71294e2c
1967,445728,5070452a513c
1968,445728,c1fac7152a87
1969,445728,040d28434156
1970,445728,44c83bac604f
1972,445728,774303097981
1973,445728,333ef23f2be7
1974,445728,d337d32e48a2
1975,445728,788483208134
1976,445728,925d96825902
1977,445728,5739efd06740
1978,445728,b05a0e6027a0
1980,445728,dd00068b45c7
1981,445728,6a9125d2e1ea
1982,445728,cf473ef18610
1983,445728,354925901750
1984,445728,59b6b990497a
1985,445728,684398639174
1986,445728,5d67a24c6336
1987,445728,78b98110a4cc
1988,445728,771923135896
1989,445728,c95838032252
1990,445728,022eb9eb12d0
1991,445728,b4bf0134ab6d
1992,445728,903f6fd6db4.
1993,445728,aebe2bf5eef8
1994,445728,65cccbe8a95c
1996,445728,9898b758ca40
1997,445728,39bebca169c2
1999,445728,5d67a24c6336
2000,445728,46d81479dcca
2001,445728,5d70d67f2e6c
2005,445728,2ef5b52cff2e
2006,445728,700715637915
2007,445728,952e02d0a229
2009,445728,cc2bd8a7a1ef
2010,445728,496a49c61eff
2011,445728,e2b195c8414a
2012,445728,600873254871
2014,445728,e2c21a8ee30c
2015,445728,90dd71294e2c
2016,445728,9cb046ced4f3
2017,445728,780c12e2ba79
2018,445728,860a571ea0cf
2019,445728,dc77930ac589
2020,445728,2dcc74e549c5
2021,445728,f0070585d150
2022,445728,7080750b1e66
2023,445728,d404833c242b
2024,445728,f660040635e3
2025,445728,9f5c7bc78ceb
2030,445728,6bdb99717a00
2031,445728,f09bd8f49bf9
2032,445728,7d1140020ecb
2033,445728,378ebb1566dd
2035,445728,b50b4719497a
2037,445728,f2e76fabf8b1
2039,445728,540af78984bb
2040,445728,aaba8ca8f9c9
2041,445728,bba21cdf156.
2042,445728,78b98110a4cc
2043,445728,868018369838
2044,445728,47ad34df2320
2045,445728,5e60a6894fae
2046,445728,0840fca58919
2047,445728,101428845237
2048,445728,080911311155
2049,445728,d30384d5c9db
2050,445728,1a2952285a9a
2051,445728,ac59dcf00b02
2052,445728,66fc3bf5596f
2053,445728,3a079468ef19
2054,445728,48edd99bf705
2055,445728,25e45a392091
